Location	Chao1	Temperature
Plant	263.2142857	18
Plant	272.3157895	18
Plant	177.2173913	18
Plant	338.0263158	18
Plant	261.75	18
Plant	118	18
Plant	70	18
Plant	199.05	18
Plant	72.42857143	18
Plant	229.2352941	18
Plant	217.12	18
Plant	297.2631579	18
Plant	306.1	18
Plant	127	18
Plant	277.12	18
Plant	253.2142857	18
Plant	182	18
Plant	189.125	18
Plant	78.66666667	18
Plant	220.4347826	18
Plant	350.59375	18
Plant	242.1538462	18
Plant	160.1052632	18
Plant	184.0526316	18
Plant	154.4615385	18
Plant	100.3636364	18
Plant	245.3	18
Plant	91.5625	18
Plant	121	18
Plant	147.1538462	18
Plant	226.2285714	18
Plant	154.75	18
Plant	197.1052632	18
Plant	197.84	18
Plant	138.1764706	18
Non-saline	327.3333333	18.02
Non-saline	260.6341463	18.02
Plant	648.9666667	18.02558621
Plant	180.2307692	18.02558621
Plant	214.4615385	18.02558621
Plant	216	18.02558621
Plant	211	18.02558621
Plant	275.1666667	18.02558621
Plant	122.4375	18.02558621
Plant	161.1818182	18.02558621
Plant	163.3529412	18.02558621
Plant	148.5882353	18.02558621
Non-saline	169.1666667	18.03
Non-saline	185.1363636	18.03
Plant	150.4736842	18.03596774
Plant	144.2	18.03596774
Plant	262.875	18.03596774
Plant	258.6666667	18.03596774
Plant	321.0909091	18.03596774
Plant	275.5384615	18.03596774
Non-saline	857.5116279	18.06
Plant	139.5	18.06498276
Plant	229	18.06498276
Plant	182.2608696	18.06498276
Plant	142.8333333	18.06498276
Plant	191.3529412	18.06498276
Plant	192.3125	18.06498276
Plant	430	18.06498276
Plant	424.5490196	18.06498276
Plant	276	18.06498276
Plant	485.0909091	18.06498276
Plant	236.1111111	18.07869355
Plant	405.15625	18.07869355
Plant	391.3863636	18.07869355
Plant	274	18.07869355
Plant	246.1363636	18.07869355
Non-saline	475.5918367	18.08
Plant	229.9545455	18.0941129
Plant	438.5238095	18.0941129
Plant	466.9130435	18.0941129
Plant	278	18.0941129
Non-saline	497.0535714	18.1
Non-saline	178.5454545	18.1
Non-saline	175.4545455	18.1
Non-saline	412.75	18.1
Non-saline	295.6	18.1
Non-saline	247.3125	18.1
Non-saline	151.3333333	18.1
Non-saline	904.0344828	18.1
Non-saline	3979.129496	18.1
Non-saline	337.7837838	18.1
Non-saline	1894.666667	18.1
Non-saline	4231.253247	18.1
Non-saline	3655.656535	18.1
Plant	491.5660377	18.1035
Plant	406.9491525	18.1035
Plant	198	18.1035
Plant	280.9130435	18.1035
Plant	198.0434783	18.1035
Plant	125.3	18.1035
Plant	166.0555556	18.1035
Plant	177.1428571	18.1035
Plant	233.625	18.1035
Plant	172.2727273	18.13837097
Plant	319.1052632	18.13837097
Plant	143	18.13837097
Plant	153	18.13837097
Plant	159	18.13837097
Non-saline	281.3684211	18.14
Non-saline	189.7272727	18.14
Non-saline	197.6222222	18.15
Plant	189.4736842	18.17907246
Plant	173.6666667	18.17907246
Plant	323.6071429	18.17907246
Plant	188.6071429	18.17907246
Plant	122.75	18.17907246
Non-saline	379.0217391	18.18
Non-saline	556.5294118	18.2
Non-saline	534.4782609	18.2
Non-saline	690.9565217	18.2
Non-saline	390.0212766	18.2
Non-saline	487.7	18.2
Non-saline	424.8837209	18.2
Non-saline	3029.142336	18.2
Non-saline	170.3333333	18.2
Non-saline	316	18.22
Non-saline	266.7777778	18.22
Non-saline	412.2368421	18.25
Non-saline	423.5	18.25
Non-saline	432.0789474	18.26
Non-saline	468.0238095	18.28
Non-saline	447.125	18.29
Non-saline	349	18.29
Non-saline	271.8095238	18.3
Non-saline	215	18.3
Non-saline	533.1311475	18.3
Non-saline	337.25	18.3
Plant	232.6363636	18.3
Plant	68.09090909	18.3
Plant	87.25	18.3
Plant	137.1111111	18.3
Plant	83.42857143	18.3
Plant	391.5918367	18.3
Plant	236.5	18.3
Plant	317	18.3
Plant	314.7777778	18.3
Plant	120.3	18.3
Plant	133.25	18.3
Plant	138.6666667	18.3
Plant	158.5	18.3
Plant	94.33333333	18.3
Plant	149.0714286	18.3
Plant	144.75	18.3
Plant	154.2352941	18.3
Plant	138.375	18.3
Plant	204.75	18.3
Plant	134.1875	18.3
Plant	124.1111111	18.3
Plant	110.0714286	18.3
Plant	158.0454545	18.3
Plant	286.6363636	18.3
Plant	129.8	18.3
Plant	65.2	18.3
Plant	110.4285714	18.3
Plant	172.3333333	18.3
Plant	117.4736842	18.3
Plant	127	18.3
Plant	147.8571429	18.3
Plant	259.5555556	18.3
Plant	254.4	18.3
Plant	459.7916667	18.3
Plant	148.6153846	18.3
Plant	206.5	18.3
Plant	100.5	18.3
Plant	181.7142857	18.3
Plant	171.15	18.3
Plant	298.1875	18.3
Plant	200.1428571	18.3
Plant	129.2	18.3
Plant	231.1034483	18.3
Plant	249.5172414	18.3
Plant	113.8	18.3
Plant	192.1428571	18.3
Plant	203	18.3
Plant	306.0333333	18.3
Plant	155.1578947	18.3
Plant	156.6666667	18.3
Plant	206.1304348	18.3
Plant	92	18.3
Plant	215	18.3
Plant	207.625	18.3
Plant	280.0769231	18.3
Plant	80.15384615	18.3
Plant	179.15	18.3
Plant	291.5	18.3
Plant	103.25	18.3
Plant	226.3448276	18.3
Plant	185.4761905	18.3
Plant	224.0384615	18.31466667
Plant	175.3913043	18.31466667
Plant	208.5	18.31466667
Plant	190.3333333	18.31466667
Saline	157.5	18.3761
Non-saline	249.0666667	18.38
Non-saline	178.2857143	18.38
Non-saline	1292.462185	18.4
Non-saline	1315.933775	18.4
Non-saline	711.4057971	18.4
Non-saline	1239.839416	18.4
Non-saline	693.1320755	18.4
Non-saline	1135.09009	18.4
Non-saline	1160.362205	18.4
Non-saline	1313.245902	18.4
Non-saline	1416.971429	18.4
Non-saline	1405.430464	18.4
Non-saline	238.0454545	18.4
Non-saline	215.6190476	18.4
Non-saline	223	18.4
Non-saline	212.7777778	18.4
Non-saline	270.037037	18.4
Non-saline	287.5882353	18.4
Non-saline	211.04	18.4
Non-saline	184	18.4
Non-saline	170.4736842	18.4
Non-saline	1421.932927	18.4
Non-saline	162.9375	18.4
Non-saline	146	18.4
Non-saline	246.2307692	18.4
Non-saline	217	18.4
Non-saline	489.3846154	18.4
Non-saline	559.8823529	18.4
Non-saline	285.3962264	18.4
Non-saline	867.0117647	18.4
Non-saline	233.1111111	18.4
Non-saline	277.3030303	18.4
Non-saline	254	18.4
Non-saline	622.1587302	18.4
Non-saline	718.3076923	18.4
Non-saline	282.65	18.4
Non-saline	384.3	18.4
Non-saline	457.3225806	18.4
Non-saline	419	18.4
Plant	292.25	18.4255
Plant	194.84	18.4255
Plant	155.2307692	18.4255
Plant	278.8	18.4255
Plant	233.4	18.4255
Plant	245.2	18.4255
Non-saline	328.24	18.43
Non-saline	225.2	18.43
Saline	812.6810811	18.44
Saline	1079.641221	18.44
Non-saline	266.4545455	18.48
Non-saline	196.9655172	18.48
Saline	999.9101796	18.49
Non-saline	351.3333333	18.5
Non-saline	318.5454545	18.5
Non-saline	316.3658537	18.5
Non-saline	332.0576923	18.5
Non-saline	451.8837209	18.5
Non-saline	640.5660377	18.5
Non-saline	354	18.5
Non-saline	448.56	18.5
Non-saline	499.6	18.5
Non-saline	573.9375	18.5
Non-saline	190.1071429	18.51
Non-saline	140.2	18.51
Non-saline	623.9125	18.53
Non-saline	345.2	18.54
Saline	1155	18.58
Non-saline	842.8411215	18.6
Non-saline	743.4931507	18.6
Non-saline	943.4913793	18.6
Non-saline	931.7176471	18.6
Non-saline	1142.306931	18.6
Non-saline	1291.70297	18.6
Non-saline	124.0588235	18.6
Non-saline	190.2307692	18.6
Non-saline	352.25	18.6
Non-saline	224.2307692	18.6
Non-saline	140.3	18.6
Non-saline	151.9375	18.6
Non-saline	144.7142857	18.6
Non-saline	155.3529412	18.6
Non-saline	199	18.6
Non-saline	131	18.6
Non-saline	137.8571429	18.6
Non-saline	196	18.6
Non-saline	175.0909091	18.6
Non-saline	204.6818182	18.6
Non-saline	408.1153846	18.6
Non-saline	344.1967213	18.6
Non-saline	598.0285714	18.6
Non-saline	464.5	18.6
Non-saline	278.7692308	18.6
Non-saline	277.7727273	18.6
Non-saline	450.6842105	18.6
Non-saline	551.8965517	18.6
Non-saline	706.1481481	18.6
Non-saline	614.2258065	18.6
Non-saline	572.1935484	18.6
Non-saline	135.8823529	18.6
Non-saline	284.4411765	18.6
Non-saline	238.8823529	18.6
Non-saline	570.5090909	18.6
Non-saline	434.6842105	18.6
Non-saline	622.4516129	18.6
Non-saline	273.7678571	18.6
Non-saline	441.1086957	18.6
Plant	110.125	18.63216667
Plant	218	18.63216667
Plant	219.5769231	18.63216667
Non-saline	283.44	18.64
Non-saline	210.6666667	18.64
Non-saline	220.5454545	18.67
Non-saline	174.3636364	18.67
Non-saline	194	18.68
Saline	822.2790698	18.7
Saline	332.6206897	18.7
Saline	277.5555556	18.7
Saline	221.5	18.7
Saline	1219.662983	18.7
Saline	1186.125	18.7
Saline	87.5	18.7
Non-saline	320	18.7
Non-saline	298.6176471	18.7
Non-saline	199.3	18.7
Non-saline	88.57142857	18.7
Non-saline	445.2560976	18.7
Non-saline	478	18.7
Non-saline	215.2727273	18.7
Non-saline	203.3703704	18.7
Non-saline	404.1081081	18.7
Non-saline	490.5	18.73
Non-saline	237.2307692	18.73
Non-saline	239.5625	18.76
Non-saline	244.24	18.76
Non-saline	181.5769231	18.76
Non-saline	331.2413793	18.79
Non-saline	270.8076923	18.79
Non-saline	183	18.8
Non-saline	222.9545455	18.8
Non-saline	453.12	18.8
Non-saline	346.6956522	18.8
Non-saline	394.5	18.8
Non-saline	539.5185185	18.8
Non-saline	557.7	18.8
Non-saline	516.9230769	18.8
Non-saline	153.0666667	18.85
Non-saline	142.4736842	18.85
Non-saline	348.15625	18.85
Non-saline	290.137931	18.85
Non-saline	338.902439	18.85
Non-saline	161	18.85
Non-saline	105.1538462	18.85
Non-saline	454.5789474	18.85
Non-saline	297.3947368	18.85
Non-saline	287.09375	18.9
Non-saline	391.5714286	18.9
Non-saline	259.6363636	18.9
Non-saline	79	18.9
Non-saline	473.0833333	18.9
Non-saline	452.5714286	18.9
Plant	183	18.9
Plant	198.4166667	18.9
Plant	154.75	18.9
Plant	132	18.9
Non-saline	381.6341463	18.93
Non-saline	234.1428571	18.93
Non-saline	471.2112676	18.95
Non-saline	383.7868852	18.95
Non-saline	253.2352941	18.97
Non-saline	201.04	18.98
Non-saline	1929.962025	19
Non-saline	2066.731959	19
Non-saline	1323.090909	19
Non-saline	1653.398936	19
Non-saline	1843.005556	19
Non-saline	884.1287129	19
Non-saline	1631.386139	19
Non-saline	1754.596567	19
Non-saline	1355.395833	19
Non-saline	2085.414747	19
Non-saline	1863.585227	19
Non-saline	1287.549618	19
Non-saline	1502.52349	19
Non-saline	1822.04908	19
Non-saline	1283.496241	19
Non-saline	1951.4	19
Non-saline	1469.990654	19
Non-saline	1406	19
Non-saline	1320.354167	19
Non-saline	1479.226994	19
Non-saline	934.4174757	19
Non-saline	785.1875	19
Non-saline	756.6442308	19
Non-saline	1653.125628	19
Non-saline	1310.911111	19
Non-saline	951.5769231	19
Non-saline	987.3486239	19
Non-saline	770.7234043	19
Non-saline	1496.605263	19
Non-saline	1901.454976	19
Non-saline	1195.674419	19
Non-saline	1214.022059	19
Non-saline	544	19
Non-saline	659.8255814	19
Non-saline	1585.5	19
Non-saline	1346.875	19
Non-saline	1493.110429	19
Non-saline	1530.969697	19
Non-saline	522.6304348	19
Non-saline	559.0153846	19
Non-saline	521.6666667	19
Non-saline	1707.245902	19
Non-saline	1489.87931	19
Non-saline	1094.024	19
Non-saline	1187.014925	19
Non-saline	761.7142857	19
Non-saline	361.5277778	19
Non-saline	522.4418605	19
Non-saline	476.0909091	19
Non-saline	738.039604	19
Non-saline	832.2835821	19
Non-saline	728.1754386	19
Non-saline	686.6666667	19
Non-saline	316.0833333	19
Non-saline	472.4166667	19
Non-saline	483.3170732	19
Non-saline	1024.87395	19
Non-saline	529.390625	19
Non-saline	2029.674699	19
Non-saline	711.1	19
Non-saline	550.1639344	19
Non-saline	351.6363636	19
Non-saline	438.3414634	19
Non-saline	421.0967742	19
Non-saline	2172.714286	19
Non-saline	2188.823529	19
Non-saline	589.6428571	19
Non-saline	595.9090909	19
Non-saline	306.65625	19
Non-saline	407.5277778	19
Non-saline	289.0909091	19
Non-saline	1602.5	19
Non-saline	2037.924779	19
Non-saline	1952.726908	19
Non-saline	489.2222222	19
Non-saline	523.1016949	19
Non-saline	338	19
Non-saline	317.2222222	19
Non-saline	323.2380952	19
Non-saline	1446.284884	19
Non-saline	1886.88835	19
Non-saline	2030.729592	19
Non-saline	509.2727273	19
Non-saline	324.6956522	19
Non-saline	315.0243902	19
Non-saline	369.6176471	19
Non-saline	1745.732824	19
Non-saline	1478.927273	19
Non-saline	1540.444444	19
Non-saline	462.0142857	19
Non-saline	492.56	19
Non-saline	341.375	19
Non-saline	490.0588235	19
Non-saline	1764.165563	19
Non-saline	542.2419355	19
Non-saline	423.0277778	19
Non-saline	478.9230769	19
Non-saline	406	19
Non-saline	945.2142857	19
Non-saline	529.8333333	19
Non-saline	303.3333333	19
Non-saline	467.5882353	19
Non-saline	343.0769231	19
Non-saline	1632.565789	19
Non-saline	518.0517241	19
Non-saline	301.0294118	19
Non-saline	445.8125	19
Non-saline	339.7241379	19
Non-saline	710.5901639	19
Non-saline	326.0227273	19
Non-saline	366	19
Non-saline	407.0769231	19
Non-saline	325.3488372	19
Non-saline	1016.029412	19
Non-saline	1638.20339	19
Non-saline	1723.974522	19
Non-saline	1423.673077	19
Non-saline	1913.780374	19
Non-saline	1160.929204	19
Non-saline	1934.908163	19
Non-saline	1702.678392	19
Non-saline	1396.1	19
Non-saline	651.0983607	19
Non-saline	469.2884615	19
Non-saline	250.3571429	19
Non-saline	378.3658537	19
Non-saline	837	19
Non-saline	276.6774194	19
Non-saline	517.047619	19
Non-saline	629.2916667	19
Non-saline	582.1449275	19
Non-saline	477.2678571	19
Non-saline	591	19
Non-saline	668.0882353	19
Non-saline	339.5277778	19
Non-saline	439.1276596	19
Non-saline	446.9268293	19
Saline	249.6	19
Saline	142.5	19
Non-saline	196	19
Non-saline	501.1016949	19
Non-saline	618.9032258	19
Non-saline	435.7941176	19
Non-saline	379.1052632	19
Non-saline	152.030303	19
Non-saline	433.9230769	19
Non-saline	925.7916667	19
Non-saline	94.33333333	19
Non-saline	292.0333333	19.02
Non-saline	193.9032258	19.03
Non-saline	257.3448276	19.03
Non-saline	226.2727273	19.03
Non-saline	378.6666667	19.04
Saline	656.2426778	19.05
Non-saline	310	19.09
Non-saline	292.9032258	19.09
Non-saline	1080.513158	19.1
Non-saline	1358.544776	19.1
Non-saline	951.1893939	19.1
Non-saline	1443.448052	19.1
Non-saline	109.3333333	19.1
Non-saline	139.6666667	19.1
Non-saline	147.3333333	19.1
Non-saline	156.6470588	19.1
Non-saline	85.58333333	19.1
Non-saline	70.42857143	19.1
Non-saline	97	19.1
Non-saline	65.14285714	19.1
Saline	1155.821678	19.1
Non-saline	125.375	19.1
Non-saline	190.4545455	19.1
Non-saline	238.7346939	19.1
Non-saline	88.36363636	19.1
Non-saline	297.2340426	19.1
Non-saline	282	19.1
Non-saline	504.7173913	19.1
Non-saline	631.2564103	19.1
Saline	863.9004739	19.11
Non-saline	158	19.14
Non-saline	545.6779661	19.15
Non-saline	451.125	19.15
Non-saline	302.6666667	19.15
Non-saline	173.0526316	19.16
Non-saline	449.4776119	19.18
Non-saline	192.6363636	19.2
Non-saline	372.4680851	19.2
Non-saline	283.0769231	19.2
Non-saline	293.12	19.2
Non-saline	426.8507463	19.2
Non-saline	650.2258065	19.2
Non-saline	161.1666667	19.2
Non-saline	241.0384615	19.2
Non-saline	558.4186047	19.2
Non-saline	529.122449	19.2
Non-saline	805.2647059	19.2
Saline	999.6807229	19.26
Non-saline	330.546875	19.28
Non-saline	277.6458333	19.3
Non-saline	651.0365854	19.3
Non-saline	301	19.3
Non-saline	157.2307692	19.3
Non-saline	365.9411765	19.3
Non-saline	200	19.3
Non-saline	618.1956522	19.3
Non-saline	417.8181818	19.3
Non-saline	236.0714286	19.3
Non-saline	443.5714286	19.3
Non-saline	545.1724138	19.3
Non-saline	424.8490566	19.3
Non-saline	210.1111111	19.33
Non-saline	334.7567568	19.35
Non-saline	229.2826087	19.35
Non-saline	216	19.4
Non-saline	347.1538462	19.4
Non-saline	416.7317073	19.4
Non-saline	285	19.4
Non-saline	348.4375	19.4
Non-saline	261.6923077	19.4
Non-saline	466.6666667	19.4
Non-saline	422.8947368	19.4
Non-saline	441.0192308	19.4
Non-saline	434	19.4
Non-saline	519.2	19.45
Non-saline	490.4444444	19.45
Non-saline	407.56	19.5
Non-saline	369.097561	19.5
Non-saline	362.1428571	19.5
Non-saline	635.1351351	19.5
Non-saline	370.25	19.5
Non-saline	560.4821429	19.5
Non-saline	998.7692308	19.5
Non-saline	665.9433962	19.5
Non-saline	388.3818182	19.5
Non-saline	300.6363636	19.5
Non-saline	118.3333333	19.5
Non-saline	357.4166667	19.54
Non-saline	542.0967742	19.6
Non-saline	315.0731707	19.66
Non-saline	333.15	19.68
Non-saline	204.75	19.68
Non-saline	223.0526316	19.7
Non-saline	314.53125	19.7
Non-saline	453	19.7
Non-saline	747.8	19.7
Plant	137	19.7
Plant	142.6666667	19.7
Plant	121	19.7
Plant	153.3333333	19.7
Saline	319.902439	19.7047
Non-saline	160.3333333	19.73
Non-saline	118.4285714	19.73
Non-saline	299.137931	19.75
Non-saline	251.1	19.75
Non-saline	236.875	19.78
Non-saline	494.0175439	19.78
Non-saline	354.3239437	19.78
Non-saline	843.9640288	19.8
Non-saline	335.8653846	19.8
Non-saline	96.375	19.8
Non-saline	94.5	19.8
Plant	277.5384615	19.8
Plant	224.2727273	19.8
Plant	200	19.8
Plant	94.46153846	19.8
Plant	420.5714286	19.8
Plant	364.9782609	19.8
Plant	229.75	19.8
Plant	299.7368421	19.8
Plant	338.7575758	19.8
Plant	220.4411765	19.8
Plant	294.9655172	19.8
Plant	199.2608696	19.8
Plant	182.4615385	19.8
Plant	130.1111111	19.8
Non-saline	803.2727273	19.9
Non-saline	237.7142857	19.9
Non-saline	166.3157895	19.9
Non-saline	516.8870968	19.9
Non-saline	191	19.9
Non-saline	781.9375	19.9
Non-saline	513.796875	19.9
Non-saline	948.6666667	19.9
Non-saline	778.2545455	19.9
Non-saline	313.2941176	19.9
Non-saline	316.9354839	19.9
Plant	167.3529412	19.9
Plant	149.0769231	19.9
Plant	128.2727273	19.9
Plant	169.1363636	19.9
Plant	259.1764706	19.9
Non-saline	271.75	19.95
Non-saline	209.5789474	19.95
Plant	186.3333333	19.95410345
Plant	205.4615385	19.95410345
Plant	264.12	19.95410345
Plant	211.1111111	19.95410345
Plant	106	19.95410345
Plant	177.625	19.95410345
Plant	161.0555556	19.95410345
Plant	150.75	19.95410345
Plant	217.3571429	19.95410345
Plant	182	19.95410345
Saline	165.75	20
Saline	113.25	20
Saline	211.12	20
Saline	72	20
Saline	486.7173913	20
Saline	2071.388235	20
Saline	1669.594771	20
Saline	1757.655629	20
Saline	379.0491803	20
Saline	433.7777778	20
Saline	611.1549296	20
Saline	76.36363636	20
Non-saline	422.8823529	20
Non-saline	3243.146718	20
Non-saline	479.6666667	20
Non-saline	315.5517241	20
Non-saline	217.125	20
Non-saline	200.12	20
Non-saline	502.2439024	20
Plant	119.0909091	20
Plant	262.375	20
Plant	129	20
Plant	107.1111111	20
Plant	164.7142857	20
Non-saline	383.9032258	20.03
Non-saline	303.8857143	20.03
Non-saline	221.8333333	20.04
Non-saline	162	20.04
Non-saline	166.5	20.05
Non-saline	144.25	20.05
Non-saline	256.1363636	20.08
Non-saline	212.0454545	20.08
Non-saline	174.8947368	20.08
Non-saline	156.0434783	20.08
Non-saline	355.5277778	20.1
Non-saline	180.625	20.1
Non-saline	113.1666667	20.1
Non-saline	80	20.1
Non-saline	662.1136364	20.1
Non-saline	1131.519084	20.1
Non-saline	420.516129	20.1
Plant	159.8695652	20.1
Plant	253.7368421	20.1
Plant	119.4	20.1
Plant	275.2068966	20.1
Plant	254.5769231	20.1
Plant	190.5882353	20.1
Plant	198.0555556	20.1
Plant	137	20.1
Plant	193.1111111	20.1
Plant	264.125	20.1
Non-saline	429.1351351	20.13
Non-saline	347.75	20.13
Non-saline	130.3333333	20.13
Non-saline	344.0425532	20.14
Non-saline	290.0857143	20.16
Non-saline	318	20.18
Non-saline	312.8571429	20.18
Non-saline	283.6071429	20.18
Non-saline	393.35	20.18
Plant	200	20.19584274
Plant	132	20.19584274
Plant	214.0384615	20.19584274
Plant	167.6153846	20.19584274
Plant	214.1304348	20.19584274
Non-saline	192.55	20.2
Non-saline	267.1153846	20.2
Non-saline	120	20.2
Non-saline	251.0294118	20.2
Non-saline	400.0465116	20.2
Non-saline	587.862069	20.2
Plant	320.4042553	20.2
Plant	509.0151515	20.2
Plant	338.3469388	20.2
Plant	445.375	20.2
Plant	428.0588235	20.2
Plant	235	20.2
Plant	190.0769231	20.2
Plant	260.6666667	20.2
Plant	206.84	20.2
Plant	113.0909091	20.2
Plant	175	20.2
Plant	381.3703704	20.2
Plant	299.75	20.2
Plant	219.0384615	20.2
Plant	300.037037	20.2
Plant	297.9642857	20.2
Plant	171.6666667	20.2
Plant	218.0285714	20.2
Plant	180.2857143	20.2
Plant	83.5	20.2
Plant	229	20.2
Plant	213.6521739	20.2
Plant	572.7666667	20.2
Plant	580.8918919	20.2
Plant	271.5238095	20.2
Plant	294.2777778	20.2
Plant	547.5166667	20.2
Plant	112.4285714	20.2
Plant	317.3529412	20.2
Plant	240.6774194	20.2
Plant	299.8484848	20.2
Plant	349.75	20.2
Plant	465.9230769	20.2
Plant	238.12	20.2
Plant	250.4473684	20.2
Plant	173.1	20.2
Plant	274.4545455	20.2
Plant	254.7727273	20.2
Plant	176.75	20.2
Plant	217.0434783	20.2
Plant	139.3125	20.2
Plant	272.1052632	20.2
Plant	236.9130435	20.2
Plant	141.1428571	20.2
Plant	150	20.2
Plant	255.2608696	20.2
Plant	114.9090909	20.2
Plant	108	20.2
Plant	143.0625	20.2
Plant	62	20.2
Plant	155.5	20.2
Plant	226.030303	20.2
Plant	254.1071429	20.2
Plant	251.40625	20.2
Plant	344.3658537	20.2
Plant	120.4285714	20.2
Plant	151.6	20.2
Plant	104.8333333	20.2
Plant	125.25	20.2
Plant	129.375	20.2
Plant	280.7575758	20.2
Plant	142.1875	20.2
Plant	185.0666667	20.2
Plant	477.1212121	20.2
Plant	391.0212766	20.2
Plant	281.6363636	20.2
Plant	219	20.2
Plant	226.6	20.2
Plant	271.5	20.2
Plant	209.0434783	20.2
Plant	111	20.2
Plant	144.5	20.2
Plant	104	20.2
Plant	151	20.2
Plant	79.5	20.2
Plant	384.8813559	20.2
Plant	331.2307692	20.2
Plant	397.326087	20.2
Plant	346.137931	20.2
Saline	259.75	20.2055
Plant	497.42	20.21548387
Plant	276.037037	20.21548387
Plant	368.6666667	20.21548387
Plant	284.3529412	20.21548387
Plant	129.7692308	20.21559677
Plant	168.8666667	20.21559677
Plant	141	20.21559677
Plant	213.75	20.21559677
Plant	204.0416667	20.23695161
Plant	104.0833333	20.23695161
Plant	490.4285714	20.23695161
Plant	211.6363636	20.23695161
Plant	399.25	20.23695161
Non-saline	338.25	20.27
Plant	176.0588235	20.27382258
Plant	160.1363636	20.27382258
Plant	146.5	20.27382258
Plant	136.3125	20.27382258
Plant	262.2307692	20.27382258
Plant	169.9090909	20.27382258
Plant	127.4	20.27382258
Plant	95.5	20.27382258
Plant	153.1666667	20.27382258
Plant	161.9375	20.27382258
Plant	221.5555556	20.27560776
Plant	177.8333333	20.27560776
Plant	148	20.27560776
Plant	258.8823529	20.27560776
Plant	305.4864865	20.27560776
Non-saline	425.4468085	20.3
Non-saline	349.1351351	20.3
Non-saline	429.4333333	20.3
Non-saline	264.6764706	20.3
Non-saline	614.0181818	20.3
Non-saline	113.2727273	20.3
Non-saline	276.893617	20.3
Non-saline	597.6666667	20.3
Non-saline	916.9468085	20.3
Non-saline	246.8857143	20.33
Non-saline	176.7837838	20.33
Non-saline	224.1538462	20.33
Non-saline	509.9090909	20.33
Non-saline	432.0535714	20.33
Non-saline	308.7777778	20.34
Non-saline	146.0588235	20.4
Non-saline	180.6521739	20.4
Non-saline	202.9	20.4
Non-saline	289.2162162	20.4
Non-saline	1075.860759	20.4
Non-saline	457.4117647	20.4
Non-saline	100.6	20.4
Non-saline	555.9906542	20.4
Non-saline	2861.765625	20.4
Non-saline	229.4761905	20.4
Non-saline	213.4	20.4
Non-saline	332.1666667	20.46
Non-saline	295.1935484	20.46
Non-saline	270.0357143	20.46
Non-saline	190.8666667	20.48
Non-saline	98	20.5
Non-saline	452.0645161	20.5
Non-saline	555.3333333	20.5
Plant	472.0181818	20.54347581
Plant	225.5263158	20.54347581
Non-saline	189.15	20.56
Non-saline	249.9032258	20.56
Plant	613	20.6
Plant	652.875	20.6
Plant	887.3243243	20.6
Plant	653.75	20.6
Plant	409.1162791	20.6
Plant	323.4761905	20.6
Plant	190.6	20.6
Plant	320.4545455	20.6
Plant	472.2553191	20.6
Plant	315.4	20.6
Non-saline	234	20.6
Non-saline	169.2727273	20.6
Non-saline	353.44	20.6
Non-saline	378.0384615	20.6
Non-saline	285.0357143	20.6
Non-saline	93.66666667	20.6
Non-saline	343.875	20.6
Non-saline	695.2625	20.6
Non-saline	53	20.6
Non-saline	185.8888889	20.6
Non-saline	288.8780488	20.6
Non-saline	135.75	20.6
Non-saline	307.5609756	20.6
Non-saline	456.8181818	20.6
Non-saline	444.5714286	20.6
Non-saline	77	20.6
Non-saline	276	20.6
Non-saline	449.375	20.6
Plant	133.75	20.6
Plant	274.0344828	20.6
Plant	260.1034483	20.6
Plant	308.0857143	20.6
Plant	103.8823529	20.6
Plant	254.7142857	20.6
Plant	279.2307692	20.6
Plant	205.5	20.6
Plant	374	20.6
Plant	429.4186047	20.6
Plant	125.4761905	20.6
Plant	139.5454545	20.6
Plant	123.1	20.6
Plant	112.2142857	20.6
Plant	344	20.6
Plant	245.12	20.6
Plant	90.625	20.6
Plant	177.6363636	20.6
Plant	146.5	20.6
Plant	442.9565217	20.6
Plant	607.9038462	20.6
Plant	152.2727273	20.6
Plant	152	20.6
Plant	126.5	20.6
Plant	128.625	20.6
Plant	106.0833333	20.6
Plant	444.6545455	20.6
Plant	300.972973	20.6
Plant	434.6206897	20.6
Plant	317.625	20.6
Non-saline	347.5294118	20.65
Non-saline	171.6	20.68
Non-saline	265.2352941	20.68
Non-saline	174.3333333	20.68
Non-saline	162.4736842	20.68
Non-saline	1907.567568	20.7
Non-saline	1183	20.7
Non-saline	1593.265306	20.7
Non-saline	1407	20.7
Non-saline	2342.981651	20.7
Non-saline	1451.320313	20.7
Non-saline	1087.557522	20.7
Non-saline	1533.253968	20.7
Non-saline	1316.024793	20.7
Non-saline	2454.333333	20.7
Non-saline	1409.815951	20.7
Non-saline	1123.02027	20.7
Non-saline	1663.693548	20.7
Non-saline	1143.585938	20.7
Non-saline	1930.153846	20.7
Non-saline	1618.755435	20.7
Non-saline	1159.642857	20.7
Non-saline	366	20.7
Non-saline	701.546875	20.7
Non-saline	1916.384615	20.7
Non-saline	1396.729167	20.7
Non-saline	1116.173469	20.7
Non-saline	1849.575758	20.7
Non-saline	2075.752896	20.7
Non-saline	711.5138889	20.7
Non-saline	659.045977	20.7
Non-saline	880.1428571	20.7
Non-saline	703.2	20.7
Non-saline	849.7590361	20.7
Non-saline	824.2297297	20.7
Non-saline	705.1617647	20.7
Non-saline	1616.91018	20.7
Non-saline	2491.721519	20.7
Non-saline	1754.22335	20.7
Non-saline	2258.400881	20.7
